year month day aet_gleam aet_era5land aet_mgb
2004 4 22 2.006 2.692 2.623
2004 4 23 2.258 2.101 3.356
2004 4 24 1.836 2.324 3.358
2004 4 25 1.953 2.846 1.645
2004 4 26 1.604 2.347 1.619
2004 4 27 1.702 2.467 1.690
2004 4 28 1.969 2.645 1.548
2004 4 29 2.114 2.604 1.575
2004 4 30 1.252 0.892 2.321
2004 5 1 1.628 1.667 2.926
2004 5 2 1.649 2.276 3.085
2004 5 3 2.032 1.936 2.521
2004 5 4 2.048 1.631 3.066
2004 5 5 1.619 1.350 3.123
2004 5 6 1.393 1.452 3.121
2004 5 7 1.635 1.091 3.119
2004 5 8 1.338 2.487 3.117
2004 5 9 1.931 2.353 1.542
2004 5 10 1.332 1.992 1.512
2004 5 11 1.449 2.128 1.583
2004 5 12 1.404 1.528 3.110
2004 5 13 1.324 0.932 3.109
2004 5 14 1.956 2.575 3.107
2004 5 15 1.387 2.148 1.619
2004 5 16 1.415 1.895 1.502
2004 5 17 1.288 1.845 1.493
2004 5 18 1.066 1.682 1.686
2004 5 19 0.584 0.984 1.513
2004 5 20 0.886 1.173 1.578
2004 5 21 1.084 1.100 1.469
2004 5 22 1.392 1.378 2.621
2004 5 23 1.387 0.816 2.957
2004 5 24 1.562 1.386 2.952
2004 5 25 1.543 1.017 3.013
2004 5 26 1.138 2.095 3.026
2004 5 27 1.861 1.921 1.688
2004 5 28 1.069 1.565 1.486
2004 5 29 0.927 1.433 1.459
2004 5 30 0.843 1.266 1.434
2004 5 31 0.756 1.207 1.410
2004 6 1 1.314 1.367 1.510
2004 6 2 1.851 1.341 2.357
2004 6 3 1.471 1.533 2.733
2004 6 4 1.156 1.507 2.707
2004 6 5 1.413 1.881 1.242
2004 6 6 1.113 1.957 1.184
2004 6 7 0.966 1.454 1.219
2004 6 8 0.956 1.090 1.485
2004 6 9 1.429 2.001 1.381
2004 6 10 1.737 1.617 2.514
2004 6 11 1.653 1.137 2.523
2004 6 12 2.070 2.469 2.873
2004 6 13 1.179 1.862 1.581
2004 6 14 1.224 1.869 1.494
2004 6 15 0.968 1.798 1.395
2004 6 16 1.334 1.722 1.357
2004 6 17 1.603 1.904 1.304
2004 6 18 1.237 0.990 2.064
2004 6 19 1.042 1.307 1.284
2004 6 20 1.214 1.607 1.168
2004 6 21 1.341 1.764 1.127
2004 6 22 1.407 1.573 1.090
2004 6 23 1.573 1.532 1.130
2004 6 24 0.936 0.730 1.216
2004 6 25 1.764 1.855 1.378
2004 6 26 1.205 1.415 0.966
2004 6 27 1.313 1.147 2.006
2004 6 28 1.193 1.489 2.395
2004 6 29 1.380 1.427 1.218
2004 6 30 1.347 1.573 0.952
2004 7 1 1.774 1.543 1.702
2004 7 2 1.579 1.964 2.308
2004 7 3 1.412 1.166 2.536
2004 7 4 1.245 0.764 2.557
2004 7 5 1.924 2.192 2.854
2004 7 6 1.798 1.940 1.636
2004 7 7 1.189 1.147 2.855
2004 7 8 1.245 0.812 2.855
2004 7 9 0.865 1.498 2.856
2004 7 10 1.150 2.081 1.727
2004 7 11 1.219 1.900 1.491
2004 7 12 0.754 1.252 1.714
2004 7 13 1.002 1.073 1.824
2004 7 14 1.926 1.553 2.860
2004 7 15 1.298 0.567 2.846
2004 7 16 1.191 1.353 2.862
2004 7 17 0.764 1.345 2.863
2004 7 18 0.629 0.989 1.748
2004 7 19 0.543 0.771 2.865
2004 7 20 1.420 1.710 2.644
2004 7 21 0.982 1.413 1.967
2004 7 22 1.034 1.441 1.665
2004 7 23 1.030 1.290 1.573
2004 7 24 0.921 1.279 1.635
2004 7 25 0.861 1.122 1.523
2004 7 26 1.578 2.046 1.428
2004 7 27 1.518 2.135 1.409
2004 7 28 1.213 1.300 1.628
2004 7 29 1.122 1.390 1.376
2004 7 30 1.544 1.644 2.731
2004 7 31 1.194 1.461 2.700
2004 8 1 1.285 1.741 1.760
2004 8 2 1.449 2.060 1.534
2004 8 3 1.437 2.082 1.548
2004 8 4 1.705 2.024 1.416
2004 8 5 1.681 2.105 1.361
2004 8 6 1.826 2.261 1.325
2004 8 7 1.208 1.310 2.570
2004 8 8 1.198 2.113 2.637
2004 8 9 1.037 1.447 1.378
2004 8 10 1.229 1.779 1.313
2004 8 11 1.454 2.114 1.265
2004 8 12 1.483 1.893 1.221
2004 8 13 1.391 1.774 1.181
2004 8 14 1.303 1.577 1.143
2004 8 15 1.501 1.784 1.182
2004 8 16 1.618 1.957 1.071
2004 8 17 2.132 2.785 1.037
2004 8 18 2.015 2.704 1.005
2004 8 19 1.483 1.968 0.973
2004 8 20 1.468 2.157 0.943
2004 8 21 1.867 2.116 2.182
2004 8 22 1.496 1.741 2.217
2004 8 23 1.159 1.669 2.243
2004 8 24 1.770 2.915 0.997
2004 8 25 1.658 2.554 1.041
2004 8 26 1.212 1.243 1.268
2004 8 27 1.239 1.110 2.219
2004 8 28 2.277 2.409 2.300
2004 8 29 2.232 3.353 1.692
2004 8 30 2.289 3.326 2.235
2004 8 31 2.441 3.038 1.342
2004 9 1 2.204 2.631 1.398
2004 9 2 2.374 3.276 1.287
2004 9 3 2.036 2.699 1.676
2004 9 4 1.514 1.941 1.219
2004 9 5 2.654 3.383 1.089
2004 9 6 2.826 3.322 1.051
2004 9 7 2.943 3.556 1.014
2004 9 8 2.935 3.633 0.978
2004 9 9 2.425 2.939 0.944
2004 9 10 1.227 1.507 1.169
2004 9 11 1.176 2.346 2.272
2004 9 12 0.969 2.005 2.297
2004 9 13 1.117 1.695 2.647
2004 9 14 1.970 2.238 2.865
2004 9 15 2.255 3.319 3.093
2004 9 16 2.076 2.797 3.095
2004 9 17 1.764 2.062 1.888
2004 9 18 1.835 2.123 2.112
2004 9 19 2.902 3.399 1.729
2004 9 20 2.516 2.962 2.011
2004 9 21 3.359 3.931 2.943
2004 9 22 2.747 3.094 3.082
2004 9 23 1.377 1.858 3.065
2004 9 24 2.267 2.635 3.109
2004 9 25 2.228 2.769 2.066
2004 9 26 3.435 2.994 3.113
2004 9 27 2.230 2.685 3.115
2004 9 28 1.724 2.053 3.116
2004 9 29 3.346 3.815 3.118
2004 9 30 2.028 2.506 1.749
2004 10 1 2.627 3.159 2.145
2004 10 2 2.767 3.653 1.984
2004 10 3 2.891 3.561 2.075
2004 10 4 2.166 2.952 2.151
2004 10 5 2.356 3.192 1.975
2004 10 6 2.620 3.076 1.920
2004 10 7 2.441 2.878 1.829
2004 10 8 3.186 3.517 1.799
2004 10 9 2.838 2.939 3.284
2004 10 10 2.269 2.413 3.306
2004 10 11 3.041 3.526 3.435
2004 10 12 2.345 2.234 2.225
2004 10 13 1.515 1.082 3.439
2004 10 14 2.812 3.449 3.440
2004 10 15 3.452 3.591 1.931
2004 10 16 3.731 3.317 2.887
2004 10 17 3.722 3.877 3.445
2004 10 18 1.998 2.515 3.446
2004 10 19 3.991 4.346 3.448
2004 10 20 3.031 3.835 1.939
2004 10 21 2.903 3.590 2.015
2004 10 22 1.924 2.456 2.985
2004 10 23 1.861 1.913 3.453
2004 10 24 3.133 3.380 3.455
2004 10 25 1.261 1.746 3.456
2004 10 26 2.692 3.690 3.457
2004 10 27 3.793 4.027 3.435
2004 10 28 3.490 4.343 1.950
2004 10 29 3.834 4.805 1.951
2004 10 30 4.175 4.751 1.952
2004 10 31 1.348 1.131 3.460
2004 11 1 3.038 3.940 3.830
2004 11 2 3.373 3.892 2.424
2004 11 3 4.745 4.156 3.830
2004 11 4 3.421 4.120 3.811
2004 11 5 2.880 3.101 3.413
2004 11 6 4.635 5.718 3.853
2004 11 7 2.339 3.034 2.280
2004 11 8 1.760 2.433 2.370
2004 11 9 2.470 2.763 3.191
2004 11 10 1.854 1.864 3.781
2004 11 11 1.989 2.585 3.857
2004 11 12 3.111 4.016 3.859
2004 11 13 2.488 3.267 3.431
2004 11 14 1.395 1.932 2.554
2004 11 15 1.880 2.260 3.860
2004 11 16 2.762 2.999 3.862
2004 11 17 3.453 3.827 3.858
2004 11 18 4.275 5.557 2.772
2004 11 19 4.298 5.425 2.226
2004 11 20 3.296 4.249 2.096
2004 11 21 3.454 4.203 2.055
2004 11 22 3.689 4.424 2.013
2004 11 23 4.636 5.261 1.927
2004 11 24 3.675 4.203 1.830
2004 11 25 4.720 4.746 2.377
2004 11 26 3.839 4.085 3.321
2004 11 27 3.436 3.580 3.434
2004 11 28 3.432 3.656 3.407
2004 11 29 3.669 4.257 3.869
2004 11 30 2.888 3.732 3.027
2004 12 1 3.720 4.516 2.464
2004 12 2 3.035 3.677 2.704
2004 12 3 3.232 3.883 2.801
2004 12 4 4.113 5.162 2.320
2004 12 5 4.873 4.597 3.737
2004 12 6 2.952 3.150 3.812
2004 12 7 3.839 4.248 4.049
2004 12 8 4.218 4.931 4.084
2004 12 9 2.506 3.261 4.121
2004 12 10 2.228 2.967 4.122
2004 12 11 2.626 3.665 4.122
2004 12 12 2.847 3.906 2.942
2004 12 13 4.158 5.076 2.404
2004 12 14 3.047 4.051 2.365
2004 12 15 3.761 4.546 2.381
2004 12 16 4.945 5.239 2.764
2004 12 17 2.117 2.728 3.865
2004 12 18 2.341 3.406 4.095
2004 12 19 5.191 5.448 2.823
2004 12 20 4.149 5.128 4.051
2004 12 21 2.695 3.519 2.615
2004 12 22 1.832 1.973 3.985
2004 12 23 1.572 2.180 3.887
2004 12 24 2.660 2.991 3.941
2004 12 25 4.123 5.504 3.945
2004 12 26 5.036 6.424 2.485
2004 12 27 3.403 4.688 2.178
2004 12 28 3.328 4.442 2.141
2004 12 29 3.379 4.313 1.961
2004 12 30 4.983 5.234 2.343
2004 12 31 4.799 5.860 3.419
2005 1 1 4.338 5.319 1.881
2005 1 2 4.205 5.092 2.254
2005 1 3 3.192 3.641 3.363
2005 1 4 2.786 3.813 3.362
2005 1 5 4.077 4.949 3.454
2005 1 6 4.707 4.762 3.825
2005 1 7 3.833 4.445 4.015
2005 1 8 4.938 5.254 4.023
2005 1 9 5.228 4.895 4.022
2005 1 10 3.051 3.249 4.023
2005 1 11 4.031 4.697 4.022
2005 1 12 4.801 5.665 2.616
2005 1 13 4.704 5.547 2.304
2005 1 14 5.081 5.442 2.304
2005 1 15 4.557 4.974 3.281
2005 1 16 3.857 4.435 4.018
2005 1 17 4.530 5.473 2.390
2005 1 18 4.337 4.892 2.362
2005 1 19 4.201 4.295 2.872
2005 1 20 4.088 5.065 3.908
2005 1 21 3.791 4.425 3.251
2005 1 22 4.226 5.078 2.196
2005 1 23 4.866 4.790 3.801
2005 1 24 2.027 2.206 3.787
2005 1 25 5.264 4.897 4.012
2005 1 26 3.884 4.830 3.893
2005 1 27 2.922 3.666 2.294
2005 1 28 1.588 1.875 4.010
2005 1 29 2.720 3.466 4.009
2005 1 30 3.972 4.315 3.877
2005 1 31 4.141 4.773 3.492
2005 2 1 4.096 4.666 2.263
2005 2 2 2.786 3.231 2.444
2005 2 3 2.470 2.951 2.582
2005 2 4 2.192 2.826 2.293
2005 2 5 2.940 2.828 3.629
2005 2 6 4.702 4.958 2.008
2005 2 7 4.004 4.616 1.884
2005 2 8 3.289 3.728 2.062
2005 2 9 3.464 3.759 1.749
2005 2 10 3.612 3.581 2.610
2005 2 11 4.278 4.300 3.316
2005 2 12 3.452 3.777 3.580
2005 2 13 4.136 4.238 3.635
2005 2 14 3.753 4.136 2.684
2005 2 15 3.408 3.644 2.145
2005 2 16 3.325 4.103 1.783
2005 2 17 3.629 3.323 3.345
2005 2 18 4.227 4.098 3.306
2005 2 19 4.265 4.580 3.634
2005 2 20 3.983 4.100 3.787
2005 2 21 3.992 4.355 2.139
2005 2 22 3.443 3.728 2.364
2005 2 23 3.604 4.135 3.685
2005 2 24 4.313 4.151 3.612
2005 2 25 2.707 3.062 3.608
2005 2 26 3.601 4.348 3.779
2005 2 27 3.595 4.814 3.778
2005 2 28 3.614 4.680 2.645
2005 3 1 2.755 3.331 2.511
2005 3 2 2.415 3.097 2.077
2005 3 3 2.564 3.535 2.023
2005 3 4 2.951 3.759 2.098
2005 3 5 2.837 3.584 1.779
2005 3 6 3.451 4.174 1.702
2005 3 7 4.067 5.038 1.540
2005 3 8 4.141 4.837 1.470
2005 3 9 3.214 3.751 1.496
2005 3 10 3.255 3.622 3.083
2005 3 11 3.571 4.584 3.047
2005 3 12 3.570 4.341 1.305
2005 3 13 1.709 1.159 2.978
2005 3 14 2.038 2.537 3.455
2005 3 15 2.698 3.953 3.649
2005 3 16 2.868 3.817 2.121
2005 3 17 2.914 3.519 2.427
2005 3 18 3.058 4.009 2.383
2005 3 19 2.732 3.084 3.584
2005 3 20 2.957 4.052 3.397
2005 3 21 3.554 3.601 1.866
2005 3 22 3.149 3.034 3.403
2005 3 23 2.013 2.229 3.579
2005 3 24 2.745 3.206 3.628
2005 3 25 2.649 3.274 2.263
2005 3 26 3.208 3.973 2.056
2005 3 27 2.565 2.927 3.050
2005 3 28 2.665 3.091 2.210
2005 3 29 3.569 4.201 1.971
2005 3 30 2.411 2.919 2.701
2005 3 31 2.859 3.134 3.498
2005 4 1 2.838 2.582 3.317
2005 4 2 1.933 1.772 3.410
2005 4 3 1.410 1.489 3.408
2005 4 4 1.303 1.521 3.406
2005 4 5 1.462 1.866 3.352
2005 4 6 1.832 2.341 3.162
2005 4 7 2.551 2.783 1.954
2005 4 8 3.027 3.000 3.396
2005 4 9 2.035 2.246 3.394
2005 4 10 2.674 3.285 1.915
2005 4 11 2.866 3.307 1.721
2005 4 12 3.094 3.485 2.468
2005 4 13 1.854 2.065 3.299
2005 4 14 2.884 3.175 3.291
2005 4 15 2.305 2.810 3.284
2005 4 16 2.440 3.208 1.691
2005 4 17 2.174 2.957 1.619
2005 4 18 1.754 2.358 1.494
2005 4 19 2.827 2.973 3.147
2005 4 20 2.508 2.920 3.108
2005 4 21 1.520 2.201 3.165
2005 4 22 1.729 2.607 2.594
2005 4 23 2.174 3.008 1.901
2005 4 24 2.498 2.463 3.049
2005 4 25 1.451 1.572 3.034
2005 4 26 1.692 2.228 2.058
2005 4 27 1.567 1.679 1.656
2005 4 28 2.182 2.528 3.214
2005 4 29 1.958 2.230 3.203
2005 4 30 2.157 2.471 2.865
2005 5 1 2.021 2.510 1.318
2005 5 2 1.508 2.167 1.246
2005 5 3 1.789 2.287 1.202
2005 5 4 1.554 2.064 1.160
2005 5 5 1.682 2.082 1.358
2005 5 6 1.892 2.324 1.234
2005 5 7 1.258 1.316 2.663
2005 5 8 1.164 0.879 2.639
2005 5 9 1.741 1.668 2.885
2005 5 10 1.946 2.093 2.482
2005 5 11 2.518 2.534 3.114
2005 5 12 2.357 2.377 3.112
2005 5 13 1.997 2.659 1.508
2005 5 14 1.816 2.330 1.507
2005 5 15 2.111 2.447 1.505
2005 5 16 1.226 1.527 3.105
2005 5 17 1.367 1.356 3.104
2005 5 18 2.071 1.877 3.090
2005 5 19 2.225 2.538 3.114
2005 5 20 1.038 0.824 3.069
2005 5 21 2.446 2.682 3.067
2005 5 22 1.423 2.459 1.495
2005 5 23 1.093 1.500 1.567
2005 5 24 1.530 1.078 3.072
2005 5 25 1.815 2.447 3.069
2005 5 26 1.360 2.270 1.485
2005 5 27 1.159 1.941 1.485
2005 5 28 1.217 1.546 1.561
2005 5 29 1.523 1.895 1.487
2005 5 30 1.610 2.190 1.573
2005 5 31 1.644 1.896 2.388
2005 6 1 1.113 1.492 1.814
2005 6 2 1.697 1.680 1.526
2005 6 3 1.522 1.618 1.430
2005 6 4 1.395 1.616 1.411
2005 6 5 1.362 1.691 1.394
2005 6 6 1.544 1.838 1.378
2005 6 7 1.337 1.978 1.289
2005 6 8 1.302 1.902 1.254
2005 6 9 1.422 1.882 1.209
2005 6 10 1.218 1.532 1.240
2005 6 11 1.513 1.518 1.215
2005 6 12 1.533 1.209 2.566
2005 6 13 1.503 1.384 2.869
2005 6 14 1.721 2.067 2.883
2005 6 15 1.177 0.933 2.902
2005 6 16 1.360 1.453 2.901
2005 6 17 1.273 0.484 2.901
2005 6 18 1.654 1.655 2.901
2005 6 19 1.171 1.570 1.956
2005 6 20 1.338 1.586 2.729
2005 6 21 0.858 1.495 1.446
2005 6 22 0.845 1.412 1.432
2005 6 23 0.992 1.542 1.506
2005 6 24 1.032 1.446 1.446
2005 6 25 1.204 1.467 1.415
2005 6 26 0.732 0.995 1.390
2005 6 27 1.078 1.161 1.647
2005 6 28 1.297 1.480 2.321
2005 6 29 1.439 1.639 2.331
2005 6 30 1.290 1.654 1.565
2005 7 1 1.146 1.384 1.438
2005 7 2 1.373 1.900 1.321
2005 7 3 1.516 2.019 1.273
2005 7 4 1.698 1.034 2.599
2005 7 5 1.768 1.786 2.617
2005 7 6 1.302 2.086 1.548
2005 7 7 1.023 1.427 1.681
2005 7 8 1.071 1.158 1.675
2005 7 9 1.347 1.422 1.403
2005 7 10 0.960 1.066 1.705
2005 7 11 1.339 1.838 1.315
2005 7 12 1.252 1.744 1.267
2005 7 13 1.322 1.798 1.221
2005 7 14 1.265 1.637 1.253
2005 7 15 1.197 1.408 1.139
2005 7 16 1.786 2.118 1.936
2005 7 17 1.994 2.262 2.445
2005 7 18 1.288 1.698 1.310
2005 7 19 1.095 1.631 1.165
2005 7 20 0.903 1.558 1.127
2005 7 21 0.916 0.330 2.465
2005 7 22 1.544 0.889 2.501
2005 7 23 0.980 0.568 2.869
2005 7 24 1.320 1.686 2.870
2005 7 25 1.110 1.883 2.871
2005 7 26 1.222 1.563 2.873
2005 7 27 1.239 1.774 1.582
2005 7 28 1.365 2.027 1.583
2005 7 29 1.656 2.005 1.510
2005 7 30 1.731 2.204 1.494
2005 7 31 1.819 2.426 1.469
2005 8 1 1.965 2.526 1.598
2005 8 2 1.653 2.311 1.584
2005 8 3 1.796 2.295 1.531
2005 8 4 1.748 2.439 1.470
2005 8 5 1.716 2.417 1.411
2005 8 6 1.823 2.399 1.357
2005 8 7 1.025 1.002 1.919
2005 8 8 0.843 1.418 2.567
2005 8 9 1.068 1.998 2.934
2005 8 10 1.441 2.473 2.999
2005 8 11 1.125 1.311 2.738
2005 8 12 1.680 2.183 2.282
2005 8 13 1.781 2.472 1.704
2005 8 14 1.661 2.569 1.720
2005 8 15 1.904 2.666 1.766
2005 8 16 1.832 2.848 1.722
2005 8 17 1.953 2.442 1.695
2005 8 18 1.353 1.521 2.869
2005 8 19 1.341 1.766 1.866
2005 8 20 1.736 1.730 1.849
2005 8 21 1.237 1.574 2.111
2005 8 22 2.317 2.567 1.611
2005 8 23 2.300 3.060 1.532
2005 8 24 2.097 2.719 2.773
2005 8 25 1.994 2.820 1.815
2005 8 26 1.743 2.627 1.570
2005 8 27 1.985 2.633 1.655
2005 8 28 2.635 3.092 1.461
2005 8 29 3.132 3.891 1.864
2005 8 30 2.495 2.352 2.632
2005 8 31 1.546 1.193 3.046
2005 9 1 1.314 1.588 3.058
2005 9 2 2.152 3.055 2.930
2005 9 3 2.302 2.902 1.701
2005 9 4 1.287 0.902 3.067
2005 9 5 2.317 3.237 3.063
2005 9 6 2.198 3.017 1.705
2005 9 7 1.792 2.471 1.777
2005 9 8 1.312 1.630 1.703
2005 9 9 1.852 2.144 1.857
2005 9 10 2.652 2.621 1.873
2005 9 11 1.555 2.448 3.083
2005 9 12 1.075 2.242 3.085
2005 9 13 0.973 1.770 3.087
2005 9 14 0.956 1.188 3.089
2005 9 15 1.287 1.314 3.091
2005 9 16 2.478 3.069 3.011
2005 9 17 1.077 1.087 3.095
2005 9 18 1.131 0.945 3.096
2005 9 19 3.229 3.534 3.098
2005 9 20 1.804 2.353 2.565
2005 9 21 1.655 2.072 2.428
2005 9 22 1.818 2.018 3.104
2005 9 23 1.609 2.138 3.106
2005 9 24 1.155 1.520 3.107
2005 9 25 1.193 1.581 3.109
2005 9 26 2.727 3.778 3.111
2005 9 27 1.972 2.344 1.742
2005 9 28 1.757 2.003 1.818
2005 9 29 2.509 2.698 2.352
2005 9 30 1.342 1.838 3.081
2005 10 1 1.053 1.309 3.401
2005 10 2 2.125 2.541 2.072
2005 10 3 2.430 2.783 1.947
2005 10 4 2.039 1.699 3.337
2005 10 5 1.426 1.272 3.422
2005 10 6 1.590 2.013 3.006
2005 10 7 1.428 1.426 3.427
2005 10 8 2.102 2.137 3.429
2005 10 9 1.966 2.927 3.430
2005 10 10 1.582 1.887 2.085
2005 10 11 2.049 2.370 3.160
2005 10 12 3.616 4.186 2.000
2005 10 13 3.645 4.711 1.927
2005 10 14 1.721 2.185 3.411
2005 10 15 1.720 2.288 3.408
2005 10 16 1.742 1.081 3.408
2005 10 17 1.982 1.869 3.443
2005 10 18 2.388 3.108 2.314
2005 10 19 3.006 3.728 2.200
2005 10 20 3.845 4.552 1.937
2005 10 21 2.206 2.131 3.449
2005 10 22 3.643 4.481 3.451
2005 10 23 3.507 4.033 3.348
2005 10 24 2.654 2.756 2.385
2005 10 25 2.151 2.511 3.418
2005 10 26 2.502 2.835 3.402
2005 10 27 1.531 1.968 3.393
2005 10 28 1.213 1.145 3.417
2005 10 29 1.787 2.567 3.460
2005 10 30 2.565 3.216 3.461
2005 10 31 3.106 3.847 3.463
2005 11 1 2.210 3.080 2.181
2005 11 2 3.392 4.278 2.273
2005 11 3 3.825 4.467 2.274
2005 11 4 3.848 4.311 2.332
2005 11 5 3.712 3.790 3.784
2005 11 6 2.164 2.174 3.837
2005 11 7 1.433 2.055 3.853
2005 11 8 1.387 1.938 3.249
2005 11 9 1.928 2.488 2.924
2005 11 10 2.569 3.517 3.856
2005 11 11 3.404 4.215 3.857
2005 11 12 2.765 3.869 2.692
2005 11 13 3.923 4.595 2.407
2005 11 14 4.104 4.297 3.702
2005 11 15 5.275 5.246 3.720
2005 11 16 4.729 5.138 3.716
2005 11 17 1.702 1.562 3.714
2005 11 18 3.261 4.373 3.775
2005 11 19 2.630 3.256 3.766
2005 11 20 4.849 6.069 3.730
2005 11 21 4.562 5.799 2.130
2005 11 22 4.767 5.810 2.088
2005 11 23 4.873 5.571 2.022
2005 11 24 2.375 2.325 3.582
2005 11 25 4.652 5.631 3.536
2005 11 26 4.925 5.741 1.983
2005 11 27 4.717 5.554 1.883
2005 11 28 3.938 4.301 1.789
2005 11 29 4.539 5.058 3.222
2005 11 30 4.634 4.583 2.817
2005 12 1 2.019 3.173 3.185
2005 12 2 2.038 2.933 2.527
2005 12 3 4.065 4.719 1.552
2005 12 4 4.329 5.303 1.475
2005 12 5 3.059 3.021 3.146
2005 12 6 4.537 4.768 3.295
2005 12 7 2.104 3.132 2.455
2005 12 8 3.550 4.170 2.012
2005 12 9 5.309 5.842 1.902
2005 12 10 3.320 4.272 3.334
2005 12 11 1.799 2.584 2.003
2005 12 12 2.720 3.519 1.702
2005 12 13 3.651 3.955 2.162
2005 12 14 4.087 4.182 3.203
2005 12 15 2.877 2.956 3.184
2005 12 16 4.637 4.641 3.300
2005 12 17 3.930 4.798 3.696
2005 12 18 2.905 3.545 3.961
2005 12 19 5.048 5.914 3.992
2005 12 20 2.859 3.162 3.942
2005 12 21 2.072 2.902 3.965
2005 12 22 4.070 4.580 3.196
2005 12 23 4.823 4.331 3.784
2005 12 24 4.795 5.508 3.822
2005 12 25 3.332 4.476 2.510
2005 12 26 1.887 2.916 2.227
2005 12 27 3.414 4.171 3.049
2005 12 28 3.483 4.748 1.943
2005 12 29 4.606 5.539 1.769
2005 12 30 4.494 5.025 3.398
2005 12 31 3.500 3.829 3.403
2006 1 1 3.978 4.287 3.448
2006 1 2 3.769 4.646 3.951
2006 1 3 3.916 4.369 4.017
2006 1 4 4.476 5.316 3.745
2006 1 5 4.098 5.240 2.307
2006 1 6 4.373 4.897 3.854
2006 1 7 4.716 5.502 2.494
2006 1 8 5.096 5.882 1.995
2006 1 9 4.718 5.548 1.890
2006 1 10 5.466 6.290 1.791
2006 1 11 5.075 5.776 3.433
2006 1 12 4.414 5.143 1.831
2006 1 13 5.113 5.103 3.331
2006 1 14 4.507 4.625 3.352
2006 1 15 5.221 5.685 3.584
2006 1 16 5.163 5.366 2.583
2006 1 17 3.119 3.413 3.494
2006 1 18 1.864 2.397 3.902
2006 1 19 3.126 3.533 4.017
2006 1 20 3.749 4.489 4.016
2006 1 21 4.187 4.493 4.016
2006 1 22 4.557 4.991 4.015
2006 1 23 2.278 2.534 4.014
2006 1 24 2.985 3.701 4.013
2006 1 25 3.896 4.566 4.012
2006 1 26 3.929 4.598 4.011
2006 1 27 3.711 4.285 3.169
2006 1 28 4.107 4.296 4.010
2006 1 29 4.224 4.957 2.691
2006 1 30 5.174 5.469 2.468
2006 1 31 4.400 4.754 4.003
2006 2 1 4.191 4.367 3.791
2006 2 2 4.387 4.682 3.760
2006 2 3 4.450 5.189 3.731
2006 2 4 4.990 5.480 3.645
2006 2 5 4.328 4.185 3.695
2006 2 6 4.082 4.827 3.794
2006 2 7 3.012 3.022 3.810
2006 2 8 2.662 3.388 3.808
2006 2 9 2.157 2.011 3.805
2006 2 10 4.068 4.548 3.796
2006 2 11 3.720 4.140 3.776
2006 2 12 3.422 3.726 3.374
2006 2 13 4.303 4.538 3.743
2006 2 14 4.202 4.230 3.723
2006 2 15 2.134 2.531 3.707
2006 2 16 3.408 3.757 3.797
2006 2 17 4.425 4.914 3.795
2006 2 18 3.512 4.122 3.794
2006 2 19 3.158 3.495 3.792
2006 2 20 4.240 4.370 3.790
2006 2 21 3.668 4.201 3.789
2006 2 22 3.935 5.266 3.787
2006 2 23 4.345 4.851 2.542
2006 2 24 3.402 4.031 3.783
2006 2 25 2.898 4.298 3.772
2006 2 26 2.673 3.805 2.300
2006 2 27 2.944 3.959 2.143
2006 2 28 3.242 4.160 2.180
2006 3 1 2.576 2.624 3.551
2006 3 2 2.975 3.338 3.563
2006 3 3 3.092 3.241 3.541
2006 3 4 3.875 4.488 3.511
2006 3 5 3.741 5.167 2.831
2006 3 6 3.604 4.773 1.783
2006 3 7 3.609 4.658 1.621
2006 3 8 3.621 4.712 1.626
2006 3 9 3.536 3.723 2.454
2006 3 10 2.903 3.469 3.158
2006 3 11 2.241 3.119 1.806
2006 3 12 3.541 4.366 1.403
2006 3 13 2.768 3.675 1.345
2006 3 14 3.426 4.075 1.366
2006 3 15 3.771 4.408 1.237
2006 3 16 3.811 4.568 1.187
2006 3 17 3.040 3.551 1.184
2006 3 18 3.686 3.610 1.310
2006 3 19 3.348 3.558 2.066
2006 3 20 2.476 2.462 2.774
2006 3 21 2.606 2.938 3.229
2006 3 22 1.928 1.891 3.239
2006 3 23 2.829 2.909 3.411
2006 3 24 3.847 4.401 3.405
2006 3 25 2.167 2.080 3.410
2006 3 26 2.372 2.942 3.414
2006 3 27 2.197 2.634 2.188
2006 3 28 2.045 1.757 3.450
2006 3 29 3.031 3.100 3.530
2006 3 30 1.582 2.592 2.060
2006 3 31 2.605 3.285 1.895
2006 4 1 3.092 3.761 1.709
2006 4 2 2.458 3.131 1.651
2006 4 3 2.722 3.337 1.830
2006 4 4 2.210 3.002 1.750
2006 4 5 2.879 3.514 1.423
2006 4 6 3.010 3.441 2.493
2006 4 7 2.743 2.708 3.033
2006 4 8 2.383 3.211 3.080
2006 4 9 2.557 2.537 3.196
2006 4 10 2.939 3.174 3.221
2006 4 11 2.197 3.487 1.987
2006 4 12 2.557 3.560 1.586
2006 4 13 2.473 3.328 1.435
2006 4 14 2.308 2.974 1.376
2006 4 15 1.378 1.325 2.267
2006 4 16 1.279 1.720 2.992
2006 4 17 2.534 3.307 1.745
2006 4 18 1.650 2.330 1.287
2006 4 19 1.547 2.260 1.274
2006 4 20 2.083 2.369 1.116
2006 4 21 1.871 1.876 2.803
2006 4 22 2.815 3.979 2.919
2006 4 23 2.498 3.477 1.209
2006 4 24 2.400 3.053 1.166
2006 4 25 2.056 2.512 1.124
2006 4 26 2.627 3.321 2.130
