year month day p_brdwgd p_chirps p_cpc p_era5land p_mswep
2000 6 1 0.004 0.000 0.008 0.630 0.038
2000 6 2 0.009 0.000 0.005 0.042 0.000
2000 6 3 0.000 0.000 0.000 0.006 0.000
2000 6 4 0.000 0.000 0.000 0.167 0.047
2000 6 5 1.571 5.399 2.223 6.385 9.588
2000 6 6 6.765 0.000 5.633 0.238 0.910
2000 6 7 0.020 0.253 0.013 0.000 0.040
2000 6 8 0.000 2.066 0.284 0.723 0.042
2000 6 9 0.031 2.833 0.298 0.159 0.033
2000 6 10 0.069 0.000 0.065 0.804 0.528
2000 6 11 0.237 0.000 0.189 0.118 0.973
2000 6 12 0.797 0.000 0.661 0.052 0.018
2000 6 13 2.314 8.103 2.027 0.138 6.166
2000 6 14 0.550 0.000 0.602 0.076 0.058
2000 6 15 0.000 0.000 0.000 0.261 0.000
2000 6 16 0.000 4.081 0.000 0.997 0.451
2000 6 17 7.299 8.157 6.509 42.658 14.068
2000 6 18 17.851 27.546 14.937 41.849 16.114
2000 6 19 8.955 0.166 9.640 5.819 3.126
2000 6 20 4.145 4.439 3.941 1.266 2.424
2000 6 21 0.414 0.000 0.670 0.001 0.000
2000 6 22 0.001 0.000 0.000 0.000 0.000
2000 6 23 0.000 0.000 0.000 0.000 0.000
2000 6 24 0.000 0.000 0.000 0.000 0.004
2000 6 25 0.013 0.000 0.119 1.685 7.036
2000 6 26 20.325 22.098 16.260 24.417 22.407
2000 6 27 13.045 4.718 13.274 2.770 4.445
2000 6 28 0.607 0.000 0.807 0.641 0.336
2000 6 29 0.767 9.715 0.451 4.912 11.549
2000 6 30 23.858 17.197 23.260 26.582 20.114
2000 7 1 0.118 0.000 0.489 0.266 0.682
2000 7 2 0.381 11.815 0.263 6.350 12.643
2000 7 3 11.004 0.157 10.450 0.061 0.113
2000 7 4 0.000 0.000 0.000 0.007 0.000
2000 7 5 0.000 0.000 0.000 0.000 0.000
2000 7 6 0.000 0.000 0.009 0.039 0.013
2000 7 7 0.038 0.000 0.025 0.009 0.000
2000 7 8 0.000 0.000 0.004 0.095 0.025
2000 7 9 0.201 6.418 0.245 0.722 9.457
2000 7 10 28.376 25.914 28.595 18.884 44.865
2000 7 11 18.641 20.136 16.693 11.497 11.233
2000 7 12 5.805 0.000 4.980 2.209 4.621
2000 7 13 0.004 0.000 0.223 0.032 0.000
2000 7 14 0.124 0.000 0.000 0.000 0.006
2000 7 15 0.094 0.005 0.211 0.000 0.001
2000 7 16 0.652 0.000 0.614 0.045 0.719
2000 7 17 0.000 0.000 0.038 0.004 0.000
2000 7 18 0.000 0.000 0.031 0.000 0.000
2000 7 19 0.000 0.000 0.000 0.000 0.000
2000 7 20 0.000 0.000 0.000 0.000 0.000
2000 7 21 0.000 0.000 0.009 0.000 0.000
2000 7 22 5.211 13.723 4.414 27.892 40.854
2000 7 23 26.279 10.720 25.211 0.624 1.587
2000 7 24 1.437 0.000 0.000 0.000 0.000
2000 7 25 0.000 0.000 0.016 0.000 0.000
2000 7 26 0.000 0.000 0.000 0.000 0.000
2000 7 27 0.000 0.000 0.000 0.018 0.000
2000 7 28 0.000 0.000 0.023 0.009 0.000
2000 7 29 0.000 0.000 0.000 0.686 0.108
2000 7 30 2.326 7.782 1.497 9.263 2.509
2000 7 31 0.041 0.000 0.262 0.175 0.000
2000 8 1 0.000 0.000 0.037 0.105 0.030
2000 8 2 0.142 0.000 0.142 1.033 0.435
2000 8 3 1.531 0.473 2.589 1.752 1.031
2000 8 4 0.546 0.000 0.842 0.078 0.084
2000 8 5 0.010 0.000 0.014 0.000 0.000
2000 8 6 0.000 0.000 0.013 0.001 0.000
2000 8 7 0.000 0.000 0.000 0.000 0.000
2000 8 8 0.000 0.000 0.000 0.016 0.000
2000 8 9 0.000 1.692 0.039 19.463 3.467
2000 8 10 3.933 0.000 3.912 2.900 1.447
2000 8 11 0.587 0.000 0.398 0.865 0.346
2000 8 12 0.000 0.000 0.000 0.007 0.000
2000 8 13 0.000 0.000 0.000 0.057 0.000
2000 8 14 0.000 1.133 0.068 2.747 3.808
2000 8 15 11.256 17.676 11.124 9.686 14.231
2000 8 16 5.180 0.000 5.403 0.275 0.643
2000 8 17 0.945 18.332 0.295 2.708 11.574
2000 8 18 9.572 0.000 8.725 0.012 0.007
2000 8 19 0.000 0.000 0.019 0.004 0.000
2000 8 20 0.001 0.000 0.013 0.000 0.000
2000 8 21 0.000 0.000 0.000 0.000 0.000
2000 8 22 0.000 0.000 0.000 0.000 0.000
2000 8 23 0.000 0.000 0.000 0.000 0.000
2000 8 24 0.000 0.000 0.000 0.038 1.322
2000 8 25 1.253 1.337 1.646 0.012 0.093
2000 8 26 2.886 31.552 5.664 48.731 31.495
2000 8 27 22.855 4.199 20.583 6.295 7.810
2000 8 28 2.879 0.000 2.517 1.180 0.236
2000 8 29 0.000 0.000 0.002 0.698 0.063
2000 8 30 0.000 0.000 0.009 0.001 0.000
2000 8 31 0.000 10.979 0.006 1.220 0.146
2000 9 1 0.065 0.014 0.071 1.922 0.112
2000 9 2 0.000 5.087 0.036 0.788 1.427
2000 9 3 2.849 0.000 1.931 1.344 1.264
2000 9 4 0.239 0.000 0.105 0.050 0.060
2000 9 5 0.000 0.000 0.000 0.000 0.000
2000 9 6 0.000 0.000 0.000 0.281 0.000
2000 9 7 0.011 0.000 0.000 1.107 0.010
2000 9 8 0.000 0.000 0.022 0.325 0.000
2000 9 9 0.000 0.010 0.006 0.173 0.086
2000 9 10 2.065 14.726 1.285 3.979 17.052
2000 9 11 12.488 39.569 11.463 13.980 51.365
2000 9 12 63.839 62.661 59.514 7.664 36.687
2000 9 13 1.100 8.388 1.452 22.790 16.171
2000 9 14 62.681 47.346 55.176 57.559 63.694
2000 9 15 25.799 0.841 24.650 11.955 0.853
2000 9 16 0.817 0.000 1.026 5.027 1.091
2000 9 17 0.404 0.000 0.657 0.322 0.178
2000 9 18 3.651 6.539 4.165 1.859 5.588
2000 9 19 26.229 28.835 26.907 6.590 29.712
2000 9 20 0.262 0.000 0.398 0.119 0.009
2000 9 21 0.000 5.252 0.038 4.715 19.950
2000 9 22 33.531 5.418 29.494 13.327 29.326
2000 9 23 0.953 10.525 1.104 3.205 9.961
2000 9 24 19.071 38.188 19.383 39.463 22.316
2000 9 25 10.195 0.000 11.132 0.267 0.193
2000 9 26 0.000 0.000 0.000 0.025 0.000
2000 9 27 0.000 0.000 0.010 0.014 0.000
2000 9 28 0.079 0.000 0.054 0.779 0.148
2000 9 29 0.000 0.000 0.011 0.168 0.000
2000 9 30 0.000 1.397 0.005 2.784 11.800
2000 10 1 11.843 14.269 9.090 10.231 7.648
2000 10 2 4.554 0.000 2.779 0.672 0.080
2000 10 3 0.215 0.000 0.225 1.952 1.377
2000 10 4 1.552 11.083 3.385 8.525 17.268
2000 10 5 20.743 12.831 20.727 5.462 6.176
2000 10 6 0.028 0.000 0.049 0.429 0.057
2000 10 7 0.000 0.000 0.007 0.238 0.000
2000 10 8 0.000 0.000 0.013 0.503 0.000
2000 10 9 0.000 0.000 0.276 0.311 1.950
2000 10 10 33.812 31.171 31.247 27.966 27.441
2000 10 11 1.482 0.000 1.536 4.780 1.185
2000 10 12 1.594 31.881 2.606 3.608 32.737
2000 10 13 43.980 40.666 50.505 82.451 42.169
2000 10 14 22.790 11.565 22.785 29.691 9.034
2000 10 15 8.355 0.000 10.867 17.778 6.639
2000 10 16 5.139 0.000 5.517 11.164 9.794
2000 10 17 3.488 9.747 3.333 1.649 3.456
2000 10 18 3.662 0.000 3.774 15.058 2.074
2000 10 19 0.477 0.001 0.342 0.480 4.266
2000 10 20 13.829 17.264 13.794 7.244 14.138
2000 10 21 0.028 0.000 0.009 0.269 0.004
2000 10 22 0.000 0.000 0.006 0.201 0.000
2000 10 23 0.000 8.097 0.000 1.607 14.812
2000 10 24 9.787 1.190 6.782 9.152 3.468
2000 10 25 1.429 1.109 1.976 9.152 1.075
2000 10 26 0.982 12.734 0.890 1.840 6.939
2000 10 27 37.837 25.264 36.657 5.789 37.565
2000 10 28 0.165 0.000 0.491 1.723 0.194
2000 10 29 0.245 0.000 0.219 1.791 0.161
2000 10 30 0.000 0.000 0.023 0.313 0.000
2000 10 31 0.000 0.000 0.036 0.813 0.004
2000 11 1 0.013 0.000 0.941 0.065 0.000
2000 11 2 0.000 3.383 0.037 2.317 2.995
2000 11 3 2.450 0.000 2.102 4.615 0.687
2000 11 4 0.169 0.000 0.127 1.276 0.233
2000 11 5 0.361 0.000 0.266 3.705 0.608
2000 11 6 0.348 0.149 0.447 3.783 0.698
2000 11 7 1.274 0.000 1.589 8.213 1.770
2000 11 8 0.565 21.311 0.540 1.285 2.884
2000 11 9 1.898 0.009 1.406 8.485 9.833
2000 11 10 14.899 1.520 14.637 13.503 7.791
2000 11 11 2.457 0.000 1.974 2.814 0.125
2000 11 12 0.114 9.855 0.681 5.090 17.472
2000 11 13 18.202 4.799 17.460 16.594 7.347
2000 11 14 3.306 2.093 2.273 18.695 1.877
2000 11 15 1.261 0.000 1.368 5.524 0.448
2000 11 16 0.001 0.000 0.000 3.891 0.128
2000 11 17 0.000 0.000 0.012 5.532 0.791
2000 11 18 0.862 0.000 0.866 7.300 0.506
2000 11 19 0.857 0.000 1.886 0.025 0.462
2000 11 20 0.509 0.000 0.918 1.692 4.447
2000 11 21 10.257 16.451 11.400 3.948 12.984
2000 11 22 2.538 0.000 2.616 0.116 0.022
2000 11 23 0.000 0.000 0.000 0.113 0.000
2000 11 24 0.000 18.493 0.280 14.255 6.958
2000 11 25 12.651 0.000 11.994 30.120 8.345
2000 11 26 3.376 0.000 2.966 0.039 0.006
2000 11 27 0.000 0.000 0.000 0.151 0.189
2000 11 28 0.609 18.847 0.285 4.061 5.449
2000 11 29 11.047 7.096 11.937 18.196 16.830
2000 11 30 13.094 0.000 15.006 11.904 7.237
2000 12 1 4.050 0.000 5.745 1.648 0.494
2000 12 2 0.000 6.466 0.021 4.013 3.265
2000 12 3 7.667 0.000 7.589 14.230 2.312
2000 12 4 2.827 18.637 2.317 26.638 5.838
2000 12 5 4.286 0.000 5.802 1.945 2.382
2000 12 6 2.379 0.000 2.422 0.117 0.063
2000 12 7 0.494 0.000 0.000 0.027 0.000
2000 12 8 0.000 0.000 0.073 0.038 0.000
2000 12 9 0.000 0.000 0.133 0.971 0.709
2000 12 10 0.946 0.000 1.437 1.211 0.359
2000 12 11 0.031 7.058 0.523 1.073 2.026
2000 12 12 3.837 9.167 5.524 21.668 11.969
2000 12 13 7.769 1.852 5.795 3.977 0.752
2000 12 14 0.076 0.000 0.663 10.300 1.990
2000 12 15 14.311 16.290 16.231 24.131 32.327
2000 12 16 22.622 0.000 23.354 3.890 5.333
2000 12 17 0.368 0.000 0.385 0.417 0.261
2000 12 18 0.138 0.000 0.179 0.000 0.000
2000 12 19 0.000 0.000 0.000 0.009 0.000
2000 12 20 0.000 0.000 0.009 5.094 0.932
2000 12 21 1.618 3.188 1.798 4.674 7.393
2000 12 22 13.270 10.132 11.341 4.248 12.686
2000 12 23 1.201 0.000 1.167 0.833 2.820
2000 12 24 3.637 4.847 3.495 14.023 5.260
2000 12 25 7.346 11.622 8.725 14.025 13.401
2000 12 26 11.304 2.121 8.833 7.776 8.702
2000 12 27 6.600 2.385 5.991 8.131 15.687
2000 12 28 27.085 34.684 24.422 29.984 47.587
2000 12 29 20.734 15.141 19.960 11.961 11.559
2000 12 30 22.213 38.141 19.127 4.498 14.279
2000 12 31 4.518 0.000 4.363 0.689 0.005
2001 1 1 0.202 0.000 0.286 3.121 1.279
2001 1 2 3.680 0.000 0.916 1.279 0.394
2001 1 3 0.129 0.000 0.291 0.801 0.471
2001 1 4 0.300 0.000 0.136 0.904 2.820
2001 1 5 1.518 8.660 0.983 15.203 20.087
2001 1 6 20.597 15.802 18.338 16.810 16.154
2001 1 7 9.099 3.432 8.600 9.835 9.988
2001 1 8 10.190 10.416 11.438 17.552 10.780
2001 1 9 9.977 21.549 7.837 19.783 10.733
2001 1 10 7.027 3.851 8.486 13.570 6.084
2001 1 11 7.099 12.928 7.909 23.140 21.961
2001 1 12 22.164 1.851 22.490 1.008 0.864
2001 1 13 0.091 0.000 0.690 13.619 1.639
2001 1 14 0.811 6.772 1.041 3.817 0.916
2001 1 15 1.166 3.555 3.391 3.498 6.615
2001 1 16 12.094 13.781 13.613 7.871 19.152
2001 1 17 9.097 5.082 10.381 6.440 0.924
2001 1 18 0.036 14.186 0.922 4.646 6.080
2001 1 19 7.413 19.344 7.177 19.204 20.695
2001 1 20 21.371 5.471 27.182 11.113 26.245
2001 1 21 10.984 0.000 10.501 3.554 0.770
2001 1 22 0.113 0.003 0.175 2.331 1.308
2001 1 23 1.706 19.175 2.230 14.572 8.168
2001 1 24 5.528 1.263 6.152 13.482 2.736
2001 1 25 2.773 1.547 2.234 12.066 1.249
2001 1 26 1.832 0.000 4.001 2.753 8.991
2001 1 27 9.157 1.064 4.979 3.767 6.061
2001 1 28 6.008 26.105 8.680 10.953 5.885
2001 1 29 9.128 31.622 11.468 14.891 31.441
2001 1 30 29.529 0.000 28.228 29.954 24.394
2001 1 31 22.894 14.846 17.764 16.362 10.520
2001 2 1 5.401 21.309 5.036 2.369 1.181
2001 2 2 2.352 13.401 3.224 14.224 18.793
2001 2 3 15.803 2.785 13.253 24.001 8.950
2001 2 4 23.779 22.144 28.792 66.751 37.779
2001 2 5 13.622 7.159 14.456 23.411 20.214
2001 2 6 15.483 0.000 14.232 1.665 0.723
2001 2 7 0.259 0.000 0.900 0.450 0.013
2001 2 8 0.000 5.787 0.141 0.616 0.002
2001 2 9 0.000 0.000 0.016 0.408 0.827
2001 2 10 0.565 3.877 0.845 1.082 3.189
2001 2 11 2.495 0.000 3.333 6.854 0.175
2001 2 12 0.345 1.389 1.390 13.673 6.662
2001 2 13 8.538 0.000 17.946 37.634 9.003
2001 2 14 11.019 1.093 14.133 22.854 10.620
2001 2 15 8.707 0.000 9.415 27.899 5.885
2001 2 16 4.842 0.000 6.439 4.997 8.269
2001 2 17 7.802 0.000 10.849 3.032 1.143
2001 2 18 1.133 14.093 2.900 19.702 27.591
2001 2 19 51.472 51.630 44.554 17.370 34.459
2001 2 20 17.045 23.826 17.717 8.213 16.268
2001 2 21 5.902 0.205 4.124 4.319 2.439
2001 2 22 0.380 3.945 0.679 11.120 9.173
2001 2 23 8.564 13.370 10.069 4.009 8.857
2001 2 24 3.744 11.490 3.138 5.185 5.894
2001 2 25 4.123 10.937 7.061 11.412 10.314
2001 2 26 9.158 24.191 7.583 9.182 7.078
2001 2 27 4.315 0.320 4.923 3.887 6.381
2001 2 28 12.453 0.000 14.622 4.979 8.603
2001 3 1 4.545 0.000 4.280 0.996 0.557
2001 3 2 0.311 0.000 0.524 2.545 0.343
2001 3 3 0.167 0.417 0.614 5.139 8.207
2001 3 4 9.088 0.000 6.133 12.183 7.381
2001 3 5 7.522 0.714 8.027 0.742 0.932
2001 3 6 0.626 14.592 0.506 13.551 14.745
2001 3 7 11.657 3.903 11.751 22.135 4.258
2001 3 8 2.468 0.000 2.608 18.719 8.625
2001 3 9 6.026 14.494 7.061 14.810 10.644
2001 3 10 7.614 0.000 9.420 1.616 0.186
2001 3 11 0.180 0.000 0.118 1.216 0.125
2001 3 12 0.095 0.000 0.280 1.436 0.576
2001 3 13 1.372 0.000 1.968 1.614 1.039
2001 3 14 1.687 0.779 4.266 7.426 0.378
2001 3 15 1.531 12.612 1.308 2.274 20.292
2001 3 16 19.743 6.837 19.667 21.346 21.120
2001 3 17 13.251 8.444 13.547 20.816 16.771
2001 3 18 16.099 45.156 16.055 12.535 9.009
2001 3 19 2.924 0.000 3.900 5.573 1.579
2001 3 20 1.600 0.000 2.285 6.624 1.347
2001 3 21 1.998 0.728 4.882 1.374 0.532
2001 3 22 0.537 0.423 1.341 4.142 5.122
2001 3 23 3.707 14.213 3.613 7.216 4.934
2001 3 24 4.690 16.180 5.034 24.709 8.499
2001 3 25 9.732 0.000 12.376 16.153 2.094
2001 3 26 0.869 3.660 2.660 3.186 3.955
2001 3 27 10.007 0.000 9.526 29.851 10.651
2001 3 28 1.166 0.000 1.670 5.690 5.103
2001 3 29 4.810 0.000 3.981 1.826 0.376
2001 3 30 0.071 1.743 0.086 1.173 0.043
2001 3 31 0.129 3.799 0.191 0.876 3.345
2001 4 1 22.402 35.317 26.279 3.474 36.975
2001 4 2 19.743 0.000 17.660 2.424 1.864
2001 4 3 0.834 0.000 0.678 0.376 0.196
2001 4 4 0.157 0.000 0.067 2.074 0.399
2001 4 5 0.739 0.000 0.603 2.348 0.242
2001 4 6 0.054 4.761 0.018 10.669 2.511
2001 4 7 2.083 3.318 3.526 2.676 2.063
2001 4 8 2.105 17.179 3.220 3.443 28.276
2001 4 9 28.475 9.561 28.688 15.426 8.817
2001 4 10 0.462 0.000 0.411 1.059 0.345
2001 4 11 0.055 0.000 0.060 0.411 0.071
2001 4 12 0.053 1.382 0.016 7.034 1.231
2001 4 13 0.172 0.000 0.071 7.711 0.938
2001 4 14 0.052 0.000 0.017 0.138 0.304
2001 4 15 0.052 0.000 0.026 0.101 0.027
2001 4 16 2.567 3.748 4.553 2.498 1.782
2001 4 17 0.496 0.000 0.800 1.132 0.607
2001 4 18 0.612 0.000 0.016 0.173 0.046
2001 4 19 0.050 0.000 0.025 0.052 0.234
2001 4 20 0.473 4.775 0.296 6.660 18.708
2001 4 21 11.635 1.552 12.529 19.655 2.998
2001 4 22 3.623 16.917 3.824 6.091 4.438
2001 4 23 3.423 13.722 3.703 2.468 2.812
2001 4 24 2.238 4.421 2.324 15.361 23.064
2001 4 25 18.958 0.000 19.097 2.432 3.424
2001 4 26 1.086 7.913 0.801 1.774 12.814
2001 4 27 11.096 0.485 11.633 0.186 1.949
2001 4 28 0.422 1.199 1.197 0.143 0.197
2001 4 29 0.536 0.400 0.472 4.138 2.081
2001 4 30 1.334 0.338 2.558 1.853 0.998
2001 5 1 0.858 0.586 0.883 0.096 0.407
2001 5 2 0.052 9.336 0.131 5.947 1.432
2001 5 3 5.873 46.641 11.208 41.526 60.849
2001 5 4 72.522 26.543 69.402 34.802 49.376
2001 5 5 11.723 0.000 12.676 0.203 0.031
2001 5 6 0.281 0.000 0.873 0.004 0.004
2001 5 7 0.000 0.000 0.000 0.084 0.002
2001 5 8 0.027 0.000 0.072 0.929 0.025
2001 5 9 0.061 0.153 0.132 1.447 0.191
2001 5 10 0.000 0.000 0.000 4.729 3.920
2001 5 11 3.850 0.000 3.618 0.422 0.424
2001 5 12 0.000 0.000 0.000 0.056 0.000
2001 5 13 0.000 0.000 0.000 0.209 0.000
2001 5 14 0.000 0.000 0.034 0.035 0.098
2001 5 15 1.593 0.000 0.987 0.514 1.504
2001 5 16 11.330 15.321 11.554 7.324 15.338
2001 5 17 9.109 0.000 9.168 14.736 7.599
2001 5 18 0.215 0.000 0.763 0.455 0.004
2001 5 19 0.000 0.000 0.017 0.024 0.000
2001 5 20 0.192 7.750 0.155 1.265 1.129
2001 5 21 2.944 15.157 3.240 4.920 4.588
2001 5 22 23.327 12.592 22.824 10.615 18.280
2001 5 23 0.040 0.000 0.041 3.875 0.154
2001 5 24 0.000 0.000 0.105 0.245 0.023
2001 5 25 0.026 0.000 0.046 0.934 0.964
2001 5 26 2.439 0.000 1.443 0.116 0.004
2001 5 27 0.000 19.945 0.057 16.642 14.644
2001 5 28 13.545 3.059 15.240 9.614 5.609
2001 5 29 1.282 0.000 1.198 0.183 0.011
2001 5 30 0.000 0.000 0.063 0.022 0.017
2001 5 31 0.085 0.000 0.077 0.028 0.086
2001 6 1 0.000 0.000 0.005 0.006 0.000
2001 6 2 0.000 0.000 0.014 0.000 0.000
2001 6 3 0.000 0.000 0.003 0.006 0.000
2001 6 4 0.000 0.000 0.000 0.000 0.000
2001 6 5 0.000 0.000 0.000 0.711 0.923
2001 6 6 0.497 5.809 0.496 4.953 2.134
2001 6 7 2.155 0.433 2.000 9.130 1.146
2001 6 8 0.072 0.000 0.097 0.571 0.000
2001 6 9 0.010 0.000 0.116 1.850 0.109
2001 6 10 0.047 0.101 0.150 0.068 0.004
2001 6 11 0.000 0.000 0.004 0.460 0.000
2001 6 12 0.000 0.000 0.016 0.055 0.000
2001 6 13 0.000 0.000 0.000 0.000 0.000
2001 6 14 0.020 0.000 0.024 0.000 0.000
2001 6 15 0.000 0.000 0.000 0.000 0.000
2001 6 16 0.508 30.220 1.534 10.879 18.216
2001 6 17 27.427 0.000 25.650 15.417 15.656
2001 6 18 0.357 0.000 0.524 0.411 0.307
2001 6 19 3.704 8.510 4.200 15.967 8.674
2001 6 20 9.218 0.756 8.784 6.293 3.542
2001 6 21 0.181 0.000 0.894 0.014 0.000
2001 6 22 0.000 0.000 0.012 0.031 0.000
2001 6 23 0.000 0.000 0.024 0.000 0.000
2001 6 24 0.000 0.000 0.060 1.401 3.880
2001 6 25 22.649 24.866 21.262 32.448 51.970
2001 6 26 32.044 28.687 33.205 6.700 13.676
2001 6 27 5.815 0.000 5.841 0.312 1.618
2001 6 28 0.002 0.000 0.025 0.025 0.000
2001 6 29 0.000 0.000 0.000 0.015 0.000
2001 6 30 0.000 0.000 0.000 0.154 0.007
2001 7 1 0.000 0.000 0.000 0.000 0.000
2001 7 2 0.038 2.191 0.061 0.875 0.466
2001 7 3 0.491 0.048 0.257 1.304 0.296
2001 7 4 0.000 0.000 0.076 0.025 0.147
2001 7 5 3.085 11.009 4.485 2.215 4.089
2001 7 6 0.984 0.000 1.033 1.831 2.059
2001 7 7 1.198 0.000 1.071 1.274 0.807
2001 7 8 0.000 0.000 0.026 0.140 0.078
2001 7 9 0.000 0.000 0.000 0.027 0.000
2001 7 10 0.000 0.000 0.065 0.016 0.000
2001 7 11 0.145 15.663 0.565 10.772 10.200
2001 7 12 7.983 0.000 7.494 0.114 0.247
2001 7 13 0.000 0.000 0.182 0.000 0.000
2001 7 14 0.000 0.000 0.006 0.000 0.000
2001 7 15 0.000 0.000 0.012 0.000 0.000
2001 7 16 0.000 0.000 0.009 0.008 0.000
2001 7 17 0.000 0.743 0.020 0.002 0.000
2001 7 18 0.000 29.905 0.026 7.342 40.347
2001 7 19 38.964 18.633 35.915 9.145 16.260
2001 7 20 44.530 55.899 44.394 14.079 67.269
2001 7 21 26.676 0.000 27.829 4.437 3.717
2001 7 22 0.278 0.000 0.666 1.185 0.182
2001 7 23 0.000 0.000 0.030 0.526 0.282
2001 7 24 0.803 0.000 0.796 3.083 1.805
2001 7 25 0.612 0.000 0.816 1.308 1.372
2001 7 26 4.687 0.000 6.068 31.892 9.168
2001 7 27 15.816 4.610 16.498 6.898 6.526
2001 7 28 0.238 0.000 0.143 0.000 0.000
2001 7 29 0.000 0.000 0.011 0.019 0.000
2001 7 30 0.000 0.000 0.000 0.238 0.008
2001 7 31 0.000 0.000 0.000 0.071 0.000
2001 8 1 0.000 0.000 0.004 0.000 0.000
2001 8 2 0.000 0.000 0.000 0.000 0.000
2001 8 3 0.000 0.000 0.000 0.000 0.000
2001 8 4 0.000 0.000 0.004 0.004 0.000
2001 8 5 0.000 0.000 0.000 0.000 0.000
2001 8 6 0.000 0.000 0.031 0.135 0.000
2001 8 7 0.000 0.000 0.005 0.223 0.041
2001 8 8 0.045 0.000 0.140 0.274 0.012
2001 8 9 0.061 0.000 0.017 8.637 1.979
2001 8 10 2.269 0.059 1.713 11.478 2.380
2001 8 11 5.107 0.000 4.398 0.230 0.017
2001 8 12 0.000 0.000 0.000 0.224 0.000
2001 8 13 0.000 0.000 0.000 0.444 0.016
2001 8 14 0.000 4.091 0.000 0.307 0.000
2001 8 15 0.000 0.000 0.000 0.184 0.000
2001 8 16 0.000 0.110 0.000 0.163 0.071
2001 8 17 0.040 0.000 0.020 0.110 0.025
2001 8 18 0.000 0.000 0.000 0.207 0.048
2001 8 19 0.900 4.742 1.132 0.135 0.957
2001 8 20 11.561 24.464 10.613 15.274 15.427
2001 8 21 18.951 7.294 15.969 6.945 7.814
2001 8 22 2.285 0.000 2.211 2.229 2.583
2001 8 23 1.520 0.000 1.883 0.266 0.010
2001 8 24 0.010 0.000 0.000 1.106 0.047
2001 8 25 0.000 7.129 0.004 1.086 0.069
2001 8 26 0.374 0.000 0.390 0.029 0.008
2001 8 27 0.000 18.026 0.027 5.066 16.452
2001 8 28 14.834 17.166 15.053 4.201 2.134
2001 8 29 9.048 7.925 8.112 5.223 8.246
2001 8 30 4.537 0.000 4.864 1.247 1.474
2001 8 31 0.238 6.906 0.221 0.787 1.028
2001 9 1 1.234 0.000 1.910 0.080 0.017
2001 9 2 0.000 0.000 0.000 0.329 0.000
2001 9 3 0.000 0.000 0.000 0.050 0.000
2001 9 4 0.000 14.031 0.250 7.561 16.134
2001 9 5 26.239 16.631 26.604 17.472 18.418
2001 9 6 4.331 0.000 6.899 2.855 2.214
2001 9 7 0.688 2.327 0.449 0.638 0.249
2001 9 8 0.158 11.668 0.649 2.111 0.870
2001 9 9 0.929 1.208 1.121 1.350 0.727
2001 9 10 30.432 21.792 29.930 40.806 39.547
2001 9 11 13.668 0.000 12.953 0.051 0.011
2001 9 12 0.000 2.158 0.045 0.036 0.012
2001 9 13 0.905 28.654 1.713 2.689 5.414
2001 9 14 11.228 0.000 12.303 9.566 8.971
2001 9 15 0.043 0.000 0.232 0.727 0.053
2001 9 16 0.000 0.000 0.013 0.243 0.000
2001 9 17 0.000 0.000 0.000 0.007 0.000
2001 9 18 0.000 0.000 0.004 0.007 0.000
2001 9 19 0.083 0.000 0.135 0.059 0.021
2001 9 20 0.148 0.000 0.109 0.929 0.330
2001 9 21 0.000 0.343 0.000 0.358 0.006
2001 9 22 0.576 19.343 1.275 30.983 23.354
2001 9 23 19.469 0.000 18.714 5.998 4.107
2001 9 24 0.898 1.067 1.066 1.845 1.179
2001 9 25 1.044 3.981 0.828 7.414 10.846
2001 9 26 12.513 0.000 10.858 7.200 5.422
2001 9 27 3.849 0.000 4.908 1.776 1.645
2001 9 28 8.482 14.317 8.408 24.419 23.718
2001 9 29 12.573 10.756 12.223 3.125 2.212
2001 9 30 7.569 27.784 9.345 30.245 128.798
2001 10 1 127.884 99.926 119.948 42.194 69.440
2001 10 2 17.423 0.000 17.068 1.169 1.028
2001 10 3 1.228 0.000 1.676 1.136 0.562
2001 10 4 0.400 0.000 0.467 0.031 0.000
2001 10 5 0.000 0.000 0.022 0.931 0.011
2001 10 6 0.050 0.000 0.076 1.528 0.008
2001 10 7 0.824 16.381 0.196 11.078 5.930
2001 10 8 13.387 29.086 16.048 26.779 29.395
2001 10 9 18.810 0.000 17.472 2.437 0.923
2001 10 10 1.538 0.000 0.742 1.876 0.510
2001 10 11 0.000 0.000 0.000 0.834 0.002
2001 10 12 0.000 0.000 0.011 3.647 0.190
2001 10 13 0.140 0.381 0.184 2.683 2.382
2001 10 14 2.024 5.828 1.105 2.471 6.512
2001 10 15 7.834 3.562 8.822 0.802 0.366
2001 10 16 0.482 16.684 1.221 5.810 7.579
2001 10 17 8.115 10.166 6.965 6.702 8.086
2001 10 18 4.453 0.000 6.017 3.631 1.634
2001 10 19 1.264 0.573 3.104 6.620 5.502
2001 10 20 6.585 3.984 5.553 6.299 3.559
2001 10 21 0.010 0.000 0.091 4.759 1.518
2001 10 22 1.237 0.000 1.228 0.126 0.338
2001 10 23 0.000 0.000 0.071 0.000 0.000
2001 10 24 0.000 0.000 0.000 0.000 0.000
2001 10 25 0.000 0.000 0.000 0.000 0.000
2001 10 26 0.000 0.110 0.000 0.075 0.014
2001 10 27 0.000 0.000 0.000 0.050 0.004
2001 10 28 0.029 6.269 0.005 0.031 0.211
2001 10 29 0.010 0.704 0.000 1.112 0.026
2001 10 30 0.950 3.674 3.341 10.324 0.692
